acl_0	data_type	updated_datetime	created_datetime	file_name	md5sum	data_format	type	submitter_id	access	state	file_id	data_category	file_size	state_comment
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:17:47.517816-05:00	nationwidechildrens.org_biospecimen.TCGA-AC-A2FB.xml	089845d37f5d49f0e115da89fe24ae93	BCR XML	biospecimen_supplement		open	live	c6617cf3-77d9-458b-8ad1-08db49929011	Biospecimen	74997	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:51.431189-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0EB.xml	ed8b796cc46475dfc4720e726a69b6b1	BCR XML	biospecimen_supplement		open	live	ef66c68e-8dee-419c-a734-ba3bdb907fe0	Biospecimen	87210	
open	Clinical Supplement	2016-09-14T11:26:55.328228-05:00	2016-05-04T09:13:40.953659-05:00	nationwidechildrens.org_clinical.TCGA-A2-A04X.xml	6592a3e79e3b05c9f31aea92f1581cb6	BCR XML	clinical_supplement		open	live	37ca56a8-9658-4449-9c66-34ee68a06218	Clinical	87091	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:09:51.505756-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0EI.xml	1edf5f3f7a52596b45cc5464d0be2b30	BCR XML	biospecimen_supplement		open	live	de069216-2654-4b92-bfd6-abfa4eaf8883	Biospecimen	61714	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:59:41.269287-05:00	nationwidechildrens.org_biospecimen.TCGA-AN-A0XS.xml	55faea40f2b0a980bbe45df571ffb877	BCR XML	biospecimen_supplement		open	live	0e4425c8-c597-43f6-b751-838d22931f49	Biospecimen	64181	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:17:23.919123-05:00	nationwidechildrens.org_biospecimen.TCGA-E9-A1NF.xml	25529438a900492198b7c0cc7c01d629	BCR XML	biospecimen_supplement		open	live	6cbab281-cb37-4142-8b72-f40fa75798e2	Biospecimen	90069	
open	Clinical Supplement	2016-09-14T11:26:38.094605-05:00	2016-05-04T09:23:28.901773-05:00	nationwidechildrens.org_clinical.TCGA-BH-A18V.xml	2fcece383c7958d46c55e037b708530a	BCR XML	clinical_supplement		open	live	d4d83b9b-0a2c-4c96-ad1e-1dd776f913dc	Clinical	47023	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:39.209157-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A1HI.xml	1fdf69c32e9b0d5afbb7bc9a9f88f133	BCR XML	biospecimen_supplement		open	live	d5966a90-469e-494f-96f2-617212afa656	Biospecimen	58922	
open	Clinical Supplement	2016-09-14T11:26:08.388405-05:00	2016-05-04T09:10:05.568206-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0EA.xml	707f157969f2bed5876d59c244bd1b63	BCR XML	clinical_supplement		open	live	781daa53-0cbe-4529-a873-a635b87b3f44	Clinical	62477	
open	Clinical Supplement	2016-09-14T11:27:12.085949-05:00	2016-05-04T09:09:55.936242-05:00	nationwidechildrens.org_clinical.TCGA-D8-A141.xml	01999f1233148267f002c47d21ca45ac	BCR XML	clinical_supplement		open	live	2c70e61a-61e2-4c12-bc5c-fb79e2b4d058	Clinical	68618	
open	Clinical Supplement	2016-09-14T11:26:39.720966-05:00	2016-05-04T09:28:28.906791-05:00	nationwidechildrens.org_clinical.TCGA-A2-A3XU.xml	3b0b986485a1b0992f80527260987bc6	BCR XML	clinical_supplement		open	live	d1cb8fc6-370f-423e-b3e4-9a6e42c7aa2f	Clinical	148193	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:25:25.842898-05:00	nationwidechildrens.org_biospecimen.TCGA-E2-A572.xml	383b349dff919cbf34fe1aaa5bbc745d	BCR XML	biospecimen_supplement		open	live	e28fcee5-70ec-4b57-afd8-ffef6d4489de	Biospecimen	53958	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:55:33.297920-05:00	nationwidechildrens.org_biospecimen.TCGA-AQ-A04H.xml	7c840ca22ca1ae41804bb6ea1c876ebf	BCR XML	biospecimen_supplement		open	live	cf49bde2-9abf-4be3-9499-f8df9faff6bb	Biospecimen	60052	
open	Clinical Supplement	2016-09-14T11:26:14.310370-05:00	2016-05-04T09:03:33.029413-05:00	nationwidechildrens.org_clinical.TCGA-A8-A0A1.xml	27d43fa831d0849dc0184d4baffbcd87	BCR XML	clinical_supplement		open	live	4e230c17-06ff-4ba5-97af-12e0bb5fb2fa	Clinical	41927	
open	Clinical Supplement	2016-09-14T11:25:29.599627-05:00	2016-05-04T08:52:05.488116-05:00	nationwidechildrens.org_clinical.TCGA-D8-A1J8.xml	4f53a1834842992cab359d976ee7b032	BCR XML	clinical_supplement		open	live	8020d18d-4063-4c86-9392-f7056097bda9	Clinical	66712	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:07.048843-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A0SX.xml	0e0d30118c4e59fd552d6c4e0e028ae3	BCR XML	biospecimen_supplement		open	live	baa762d6-d970-4223-a4be-2ba39a4c8cdd	Biospecimen	76586	
open	Clinical Supplement	2016-09-14T11:21:35.363630-05:00	2016-05-04T09:03:18.954814-05:00	nationwidechildrens.org_clinical.TCGA-A8-A06X.xml	e192c84de0df41215d6468f44f1fc9dc	BCR XML	clinical_supplement		open	live	dc1b8a75-45a3-44c4-a2ae-d47a14eb8576	Clinical	55018	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:10:07.573174-05:00	nationwidechildrens.org_biospecimen.TCGA-E2-A15P.xml	5f35fc35e14fb413e14d73c04b0c5332	BCR XML	biospecimen_supplement		open	live	8485ca70-3f0b-4687-912f-cf674ec0b7f7	Biospecimen	58915	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:50:28.557338-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A1JU.xml	239b02233e3dbbfa24465ddd9399b7e0	BCR XML	biospecimen_supplement		open	live	e84b829d-907a-480d-8bb5-d8119b5cd19a	Biospecimen	61365	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:14:34.842942-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0C0.xml	edddb065508bc1533a278bd2d5e69305	BCR XML	biospecimen_supplement		open	live	91a759f5-688e-4286-bc8c-66670116d9b0	Biospecimen	136390	
open	Clinical Supplement	2016-09-14T11:26:58.705301-05:00	2016-05-04T09:01:15.877638-05:00	nationwidechildrens.org_clinical.TCGA-AQ-A54O.xml	bfbfc2b5dd6f09a43c431fc6dd94cdb8	BCR XML	clinical_supplement		open	live	c5c31efb-e5d9-4ec0-9397-a1b28c5706db	Clinical	83727	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:16:09.380672-05:00	nationwidechildrens.org_biospecimen.TCGA-S3-AA15.xml	384537b098bb64584f858fbe1a200cd7	BCR XML	biospecimen_supplement		open	live	91d6c214-b120-40ca-bf0a-613dc8092035	Biospecimen	43322	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:25:26.620681-05:00	nationwidechildrens.org_biospecimen.TCGA-LD-A66U.xml	181d079e991bf87a5cf4812764ca221e	BCR XML	biospecimen_supplement		open	live	26e7e573-7670-44fe-9602-bb4f9e143c81	Biospecimen	53957	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:14:23.821653-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0BM.xml	c4270e654e2fd5067216666bc80e5d1d	BCR XML	biospecimen_supplement		open	live	8c4bff9b-c38d-44d6-875a-ad4bdf0b27eb	Biospecimen	127212	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:18:46.397550-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A3Y0.xml	7d87b29f8d96e9daaf93571b2b17b024	BCR XML	biospecimen_supplement		open	live	34de6932-77cd-4f4a-bcb8-873d5728feac	Biospecimen	52299	
open	Biospecimen Supplement	2016-09-06T19:06:14.155674-05:00	2016-05-04T09:28:31.532725-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A3XS.xml	7dfba1b0cb029584637fff7c8be90057	BCR XML	biospecimen_supplement		open	live	cdc2f435-5a58-4656-819d-8bacfe9644a7	Biospecimen	52301	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:43.548537-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A208.xml	7674dab38d867d75bdacc4a2f18d968c	BCR XML	biospecimen_supplement		open	live	e511f800-ad73-4e04-8488-dd04440ced44	Biospecimen	79153	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:04.900517-05:00	nationwidechildrens.org_biospecimen.TCGA-EW-A1IY.xml	50cdedcab600e98120da6cbf0ac2e5b6	BCR XML	biospecimen_supplement		open	live	8988f4af-89a3-4da5-aa39-260b51396548	Biospecimen	59724	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:14:31.924566-05:00	nationwidechildrens.org_biospecimen.TCGA-AO-A0JF.xml	8a27ef18fb4304300a294c4b377078a8	BCR XML	biospecimen_supplement		open	live	7384d281-4cfc-47b6-b2f3-ecb718ea38e3	Biospecimen	91362	
open	Clinical Supplement	2016-09-14T11:32:06.969144-05:00	2016-05-04T09:12:06.322686-05:00	nationwidechildrens.org_clinical.TCGA-A2-A0ST.xml	bc8434a40f339939841e33b0e593a34e	BCR XML	clinical_supplement		open	live	2f296d76-a20e-4452-9a75-ab6640739720	Clinical	102183	
open	Clinical Supplement	2016-09-14T11:26:19.232601-05:00	2016-05-04T09:17:47.127033-05:00	nationwidechildrens.org_clinical.TCGA-AC-A2FF.xml	1ee6e4688524d982087668f23bcbab40	BCR XML	clinical_supplement		open	live	d173b021-ebf5-4669-9709-59fb4f0c0450	Clinical	93203	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:16:10.167874-05:00	nationwidechildrens.org_biospecimen.TCGA-S3-AA17.xml	ff83b2d24986c13792dfbe5b13cb5fca	BCR XML	biospecimen_supplement		open	live	91d69eb8-1244-44ec-8c25-9c095d01c3c1	Biospecimen	43162	
open	Clinical Supplement	2016-09-14T11:21:25.206621-05:00	2016-05-04T08:50:42.107063-05:00	nationwidechildrens.org_clinical.TCGA-EW-A1J2.xml	5b3790a9fc7c7025850d8144e386a699	BCR XML	clinical_supplement		open	live	d731fa23-361c-447e-a1c5-26617c77dd36	Clinical	69956	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:51:50.298138-05:00	nationwidechildrens.org_biospecimen.TCGA-E2-A1L6.xml	f07bc70e935a6ff9d317d5d3a83b6f54	BCR XML	biospecimen_supplement		open	live	c8429d89-2df9-4a48-b1cd-25544bc9838f	Biospecimen	58909	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:59.301430-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A27B.xml	d740543f2bbe5c1a318bce1a546e3728	BCR XML	biospecimen_supplement		open	live	609364c1-2c51-4541-a2e6-3b65c23eb291	Biospecimen	58923	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:50.829622-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A252.xml	0ff7a8569f77e9330630d2a559e5f872	BCR XML	biospecimen_supplement		open	live	c93dabb0-debc-4df5-8e7c-e8fcc35b813c	Biospecimen	58925	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:10.532662-05:00	nationwidechildrens.org_biospecimen.TCGA-AO-A1KS.xml	b731db63715e53827377989237758f17	BCR XML	biospecimen_supplement		open	live	571b0ae3-7a5f-4e89-adce-175b0b275360	Biospecimen	61381	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:59:40.483643-05:00	nationwidechildrens.org_biospecimen.TCGA-AN-A0XR.xml	230e4cce095458811293573ac4759b6d	BCR XML	biospecimen_supplement		open	live	d064d7df-41df-4fdd-85ca-80cf6c5ffe21	Biospecimen	62361	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:44.488911-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A07C.xml	71115c4996a5e3775a9d7301f3a10eb7	BCR XML	biospecimen_supplement		open	live	895a0f21-9430-45b7-b57d-67107a48a9f4	Biospecimen	85586	
open	Clinical Supplement	2016-09-14T11:25:22.165918-05:00	2016-05-04T09:01:18.587148-05:00	nationwidechildrens.org_clinical.TCGA-E9-A54Y.xml	33a82e8d49443214940baea88f2cd190	BCR XML	clinical_supplement		open	live	7e2982b8-9bc2-46db-87de-47cfed3e7a11	Clinical	74599	
open	Clinical Supplement	2016-09-14T11:29:05.384221-05:00	2016-05-04T09:17:47.645865-05:00	nationwidechildrens.org_clinical.TCGA-EW-A2FV.xml	db5ded0818a8f4843e8feb0a1608797b	BCR XML	clinical_supplement		open	live	2e9e725f-411f-401f-9b6f-50ea583e1077	Clinical	99300	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:27.453221-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A18T.xml	9e7f604797c4a18475c37af8070ed668	BCR XML	biospecimen_supplement		open	live	4b71dc52-d4ed-44c2-bc93-c2ecd74f34db	Biospecimen	70241	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:50:41.490389-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A1G0.xml	a834a2bdf8036c206a8436ac39f62158	BCR XML	biospecimen_supplement		open	live	4b7c021b-b746-4ca3-b8e9-acd9fe1ba3a7	Biospecimen	58919	
open	Clinical Supplement	2016-09-14T11:25:19.423777-05:00	2016-05-04T09:12:05.576813-05:00	nationwidechildrens.org_clinical.TCGA-A2-A0SY.xml	783cb7870d323101601bbda8a757c9fc	BCR XML	clinical_supplement		open	live	b212adc4-af88-4c54-b585-40aba4b887cf	Clinical	86825	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:35.759583-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A085.xml	517597dc9f5a886add5a941b1310e350	BCR XML	biospecimen_supplement		open	live	5a9d44ca-50f0-4257-9949-74cf78f28943	Biospecimen	87057	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:56.469727-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A1AS.xml	1e24e85caf412675514e8e54f509a036	BCR XML	biospecimen_supplement		open	live	2f045630-d689-4c2d-892f-aff095570e14	Biospecimen	60578	
open	Clinical Supplement	2016-09-14T11:20:04.505013-05:00	2016-05-04T08:47:14.805649-05:00	nationwidechildrens.org_clinical.TCGA-BH-A5IZ.xml	f7c8e724242cfbf73ac924fb8d46f3ac	BCR XML	clinical_supplement		open	live	e5e11bba-f372-4585-afc8-239236e4087c	Clinical	82337	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:56.427281-05:00	nationwidechildrens.org_biospecimen.TCGA-B6-A0I9.xml	a8cfc9844c0d00517a16be688bf0a953	BCR XML	biospecimen_supplement		open	live	29ce871d-1d65-4987-83e2-ab8f2ff53b0b	Biospecimen	87236	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:19.888973-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A4S3.xml	cf80f9b261fa3f80312e8fb3ad88e38d	BCR XML	biospecimen_supplement		open	live	389af552-1135-4b0c-a5ea-9ca619f8062c	Biospecimen	53963	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:10.032671-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A1FG.xml	027d563011c4f372d1e7dafd2c789c3f	BCR XML	biospecimen_supplement		open	live	8bca6c62-b35d-4368-93ad-9daa5d0635cf	Biospecimen	80652	
open	Clinical Supplement	2016-09-14T11:26:28.153782-05:00	2016-05-04T09:17:22.901638-05:00	nationwidechildrens.org_clinical.TCGA-BH-A1FU.xml	e5345eb5f1bd9dfcffbb05fcb22e0ade	BCR XML	clinical_supplement		open	live	ca32012f-b871-4713-b9f8-2c88f49c8210	Clinical	36278	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:14:28.515795-05:00	nationwidechildrens.org_biospecimen.TCGA-AO-A0JI.xml	52ce4a969d2095e6684f59f9ebf39293	BCR XML	biospecimen_supplement		open	live	8bbde808-3c3b-44b6-add6-8b998ac4bd09	Biospecimen	76579	
open	Clinical Supplement	2016-09-14T11:27:30.238147-05:00	2016-05-04T09:23:20.853498-05:00	nationwidechildrens.org_clinical.TCGA-E2-A15H.xml	9240ef3b784c93bd859ada29d5622fed	BCR XML	clinical_supplement		open	live	bf71d895-a0cf-47a3-b936-1ad8c8626057	Clinical	56996	
open	Clinical Supplement	2016-09-14T11:24:47.220882-05:00	2016-05-04T09:04:42.373765-05:00	nationwidechildrens.org_clinical.TCGA-EW-A423.xml	2fed755856ee3c1d6795e4ca1876b8bb	BCR XML	clinical_supplement		open	live	2c46defb-086d-45ad-8851-cc9b44304c65	Clinical	85022	
open	Clinical Supplement	2016-09-14T11:28:31.551385-05:00	2016-05-04T09:12:44.970980-05:00	nationwidechildrens.org_clinical.TCGA-BH-A204.xml	35af27eab6c53066614a22d112bd0868	BCR XML	clinical_supplement		open	live	241aac2a-c852-4072-bf3f-83a530d5d7b7	Clinical	36194	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:09:57.391509-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A04U.xml	9a04eeeeeee60db239b56ef8c4384ef8	BCR XML	biospecimen_supplement		open	live	6c4510b1-ac7f-4242-ac4f-a87665a90367	Biospecimen	61711	
open	Clinical Supplement	2016-09-14T11:09:03.123350-05:00	2016-05-04T08:47:25.540591-05:00	nationwidechildrens.org_clinical.TCGA-AR-A5QM.xml	ece8fedafcb7317cad0ad57db3153b42	BCR XML	clinical_supplement		open	live	ae7f700d-72e1-466d-a2da-2f0b1b16d4dc	Clinical	85331	
open	Clinical Supplement	2016-09-14T11:25:16.094896-05:00	2016-05-04T09:01:40.108605-05:00	nationwidechildrens.org_clinical.TCGA-BH-A1EO.xml	b53182dfc19e93b18c8f74b29f7df56b	BCR XML	clinical_supplement		open	live	dbcc567b-607a-4b13-9aa8-edea3a8b938b	Clinical	36579	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:59:47.927835-05:00	nationwidechildrens.org_biospecimen.TCGA-AN-A0XO.xml	a32ff252836c90c3cb4d9c88e90e67ed	BCR XML	biospecimen_supplement		open	live	cb778dc5-3982-446d-a487-8a4477dec87c	Biospecimen	61718	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:10.207532-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A1XU.xml	4ae1f13bbbcef39231cde57219e4e31e	BCR XML	biospecimen_supplement		open	live	674ed947-d855-4688-98db-ec2f932d001b	Biospecimen	58903	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:16:08.837599-05:00	nationwidechildrens.org_biospecimen.TCGA-S3-AA12.xml	17f519eb974495a31bf5cbfabc37de19	BCR XML	biospecimen_supplement		open	live	2816c7ec-b5fe-4766-9463-60e5bd8a1ff8	Biospecimen	43322	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:08:20.235103-05:00	nationwidechildrens.org_biospecimen.TCGA-GM-A2D9.xml	a45e922467bfa368aa03ee6f8a23f81a	BCR XML	biospecimen_supplement		open	live	82d99238-6081-4551-a566-11d0edd1fb61	Biospecimen	65275	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:19.711944-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A1JD.xml	d3dd6c6da43c71092fa31e60a8ec2c4b	BCR XML	biospecimen_supplement		open	live	7e8c5ae6-e890-452f-98fc-e2ae28074e7c	Biospecimen	59064	
open	Clinical Supplement	2016-09-14T11:31:37.432675-05:00	2016-05-04T09:18:33.559203-05:00	nationwidechildrens.org_clinical.TCGA-GM-A2DH.xml	ce452b80b5dd8c4862d08f259f373d55	BCR XML	clinical_supplement		open	live	f2d1c846-0970-4bfb-b601-089dba46e3f9	Clinical	74847	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:43.149061-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A04Q.xml	b609dc5abbc0ccba194329a84aab097e	BCR XML	biospecimen_supplement		open	live	6019e7fc-ba2a-41a6-9652-9a1b9813ef48	Biospecimen	92197	
open	Clinical Supplement	2016-09-14T11:24:12.026422-05:00	2016-05-04T09:04:45.653495-05:00	nationwidechildrens.org_clinical.TCGA-E2-A1IJ.xml	bfada0e989d9a73e92cb01c9ee135f32	BCR XML	clinical_supplement		open	live	60030773-9037-447c-8b43-52523d4463fd	Clinical	62260	
open	Clinical Supplement	2016-09-14T11:25:08.546892-05:00	2016-05-04T09:02:39.635381-05:00	nationwidechildrens.org_clinical.TCGA-E2-A1L7.xml	62c4381b8fcc1d777282d1f4d3efdc8a	BCR XML	clinical_supplement		open	live	882f28db-74f8-46a3-9058-260779f35b24	Clinical	106835	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:55:40.924315-05:00	nationwidechildrens.org_biospecimen.TCGA-E2-A10E.xml	8a24d119f00ceb885c1dc707043da186	BCR XML	biospecimen_supplement		open	live	467c22d1-1138-4b3d-b078-2acb274f4e6b	Biospecimen	61728	
open	Clinical Supplement	2016-09-14T11:25:40.813085-05:00	2016-05-04T09:14:35.488857-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0H7.xml	69c36dc951792fcaca7ff57a26ab1b70	BCR XML	clinical_supplement		open	live	c8146b8b-5e4d-4075-b510-06842199e561	Clinical	103319	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:40:27.447391-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A73W.xml	58245fe7b75620b793b69e76afa73203	BCR XML	biospecimen_supplement		open	live	08b879f9-bcc8-4c0e-9041-78e052bac7be	Biospecimen	54165	
open	Clinical Supplement	2016-09-14T11:08:05.706165-05:00	2016-05-04T08:47:39.023109-05:00	nationwidechildrens.org_clinical.TCGA-AC-A5EI.xml	1ca02bb920ce96e6cce3de61579d3234	BCR XML	clinical_supplement		open	live	faf83a30-6d95-45a9-95ce-f4170c33d4ff	Clinical	60202	
open	Clinical Supplement	2016-09-14T11:29:14.944991-05:00	2016-05-04T09:25:25.187397-05:00	nationwidechildrens.org_clinical.TCGA-LL-A6FR.xml	500a137c399675cd6a00202cb2e666bb	BCR XML	clinical_supplement		open	live	d857b6ae-b7ed-4b93-ac0c-ef1c3c290d45	Clinical	88914	
open	Clinical Supplement	2016-09-14T11:26:12.963765-05:00	2016-05-04T09:27:57.751207-05:00	nationwidechildrens.org_clinical.TCGA-C8-A26Z.xml	4fd3be400a3c0ccac59df7001b46f7d6	BCR XML	clinical_supplement		open	live	9f84af02-8a46-406a-89e3-6926f0d62374	Clinical	70783	
open	Clinical Supplement	2016-09-14T11:31:14.533699-05:00	2016-05-04T09:13:49.426442-05:00	nationwidechildrens.org_clinical.TCGA-AO-A03T.xml	28428aafee306c1ca7fcb2b15ef6ebe7	BCR XML	clinical_supplement		open	live	8b6b1a1d-3e02-4ae8-b241-07e804ce482b	Clinical	121799	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:02:07.192539-05:00	nationwidechildrens.org_biospecimen.TCGA-E9-A3HO.xml	a536f8c37624b7ea0d121b279cb9e6ce	BCR XML	biospecimen_supplement		open	live	4a78dbc9-26e3-4e0e-84cd-e136af271cbf	Biospecimen	53959	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:09:50.112000-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A134.xml	f2c39ff12a161dac087507ad26f6dde9	BCR XML	biospecimen_supplement		open	live	8da81f3d-f267-4210-9e61-bc42dfee422c	Biospecimen	63381	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:04:41.233630-05:00	nationwidechildrens.org_biospecimen.TCGA-EW-A424.xml	042c0d02f85e564128829355d579401e	BCR XML	biospecimen_supplement		open	live	3b74ab31-079e-4075-9ef5-40d29fa142c3	Biospecimen	53958	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:07.298266-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A0TT.xml	7e694572516fa854e161e1714ff555de	BCR XML	biospecimen_supplement		open	live	0fba9ae7-4544-463d-a525-e71ce61cd61d	Biospecimen	76581	
open	Clinical Supplement	2016-09-14T11:30:22.720094-05:00	2016-05-04T09:14:32.339377-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0B9.xml	9b4205352e7e39d69f628303fe52d15d	BCR XML	clinical_supplement		open	live	f119a312-1bf1-488d-9c98-cba4e8fc0df3	Clinical	78642	
open	Clinical Supplement	2016-09-14T11:25:44.202268-05:00	2016-05-04T09:09:47.106016-05:00	nationwidechildrens.org_clinical.TCGA-C8-A131.xml	7c5ebe8b6f31a907d1f0be2c48b99efe	BCR XML	clinical_supplement		open	live	497c02ec-8d06-4a64-9f18-3631fa573225	Clinical	82327	
open	Clinical Supplement	2016-09-14T11:22:18.087396-05:00	2016-05-04T09:03:21.011979-05:00	nationwidechildrens.org_clinical.TCGA-A8-A06U.xml	f42ee4ccb22a3999617b3d2bafdb5d51	BCR XML	clinical_supplement		open	live	136e04cd-5d0f-45f5-8b9c-1de38b80e4c0	Clinical	50346	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:59:43.050020-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A0YC.xml	9cbdfcc37f37c384aa0b21cdac4d7e72	BCR XML	biospecimen_supplement		open	live	52eb05a7-5840-46eb-a06d-55c1f26e3cc2	Biospecimen	65858	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:10:08.614280-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A140.xml	2c265fb6479be67aca32db47cda4d4d8	BCR XML	biospecimen_supplement		open	live	5a906bf2-ad22-4550-8782-55dc4eb34332	Biospecimen	61874	
open	Clinical Supplement	2016-09-14T11:25:51.185380-05:00	2016-05-04T09:02:05.601466-05:00	nationwidechildrens.org_clinical.TCGA-EW-A1P3.xml	1dbc9176022e021f174f9d19b2491841	BCR XML	clinical_supplement		open	live	ffae0e86-0b47-48eb-b482-97c19a7c3985	Clinical	100291	
open	Clinical Supplement	2016-09-14T11:25:04.993435-05:00	2016-05-04T08:50:39.103655-05:00	nationwidechildrens.org_clinical.TCGA-B6-A1KF.xml	ebfd254b95053800e7df848ace6fd25d	BCR XML	clinical_supplement		open	live	433b1932-4363-41be-bf41-67ccf47bd475	Clinical	50855	
